"Time EST","Precipitation Yes/No"
"2018-01-06 01:00","No"
"2018-01-06 01:10","No"
"2018-01-06 01:20","No"
"2018-01-06 01:30","No"
"2018-01-06 01:40","No"
"2018-01-06 01:50","No"
"2018-01-06 02:00","No"
"2018-01-06 02:10","No"
"2018-01-06 02:20","No"
"2018-01-06 02:30","No"
"2018-01-06 02:40","No"
"2018-01-06 02:50","No"
"2018-01-06 03:00","No"
"2018-01-06 03:10","No"
"2018-01-06 03:20","No"
"2018-01-06 03:30","No"
"2018-01-06 03:40","No"
"2018-01-06 03:50","No"
"2018-01-06 04:00","No"
"2018-01-06 04:10","No"
"2018-01-06 04:20","No"
"2018-01-06 04:30","No"
"2018-01-06 04:40","No"
"2018-01-06 04:50","No"
"2018-01-06 05:00","No"
"2018-01-06 05:10","No"
"2018-01-06 05:20","No"
"2018-01-06 05:30","No"
"2018-01-06 05:40","No"
"2018-01-06 05:50","No"
"2018-01-06 06:00","No"
"2018-01-06 06:10","No"
"2018-01-06 06:20","No"
"2018-01-06 06:30","No"
"2018-01-06 06:40","No"
"2018-01-06 06:50","No"
"2018-01-06 07:00","No"
"2018-01-06 07:10","No"
"2018-01-06 07:20","No"
"2018-01-06 07:30","No"
"2018-01-06 07:40","No"
"2018-01-06 07:50","No"
"2018-01-06 08:00","No"
"2018-01-06 08:10","No"
"2018-01-06 08:20","No"
"2018-01-06 08:30","No"
"2018-01-06 08:40","No"
"2018-01-06 08:50","No"
"2018-01-06 09:00","No"
"2018-01-06 09:10","No"
"2018-01-06 09:20","No"
"2018-01-06 09:30","No"
"2018-01-06 09:40","No"
"2018-01-06 09:50","No"
"2018-01-06 10:00","No"
"2018-01-06 10:10","No"
"2018-01-06 10:20","No"
"2018-01-06 10:30","No"
"2018-01-06 10:40","No"
"2018-01-06 10:50","No"
"2018-01-06 11:00","No"
"2018-01-06 11:10","No"
"2018-01-06 11:20","No"
"2018-01-06 11:30","No"
"2018-01-06 11:40","No"
"2018-01-06 11:50","No"
"2018-01-06 12:00","No"
"2018-01-06 12:10","No"
"2018-01-06 12:20","No"
"2018-01-06 12:30","No"
"2018-01-06 12:40","No"
"2018-01-06 12:50","No"
"2018-01-06 13:00","No"
"2018-01-06 13:10","No"
"2018-01-06 13:20","No"
"2018-01-06 13:30","No"
"2018-01-06 13:40","No"
"2018-01-06 13:50","No"
"2018-01-06 14:00","No"
"2018-01-06 14:10","No"
"2018-01-06 14:20","No"
"2018-01-06 14:30","No"
"2018-01-06 14:40","No"
"2018-01-06 14:50","No"
"2018-01-06 15:00","No"
"2018-01-06 15:10","No"
"2018-01-06 15:20","No"
"2018-01-06 15:30","No"
"2018-01-06 15:40","No"
"2018-01-06 15:50","No"
"2018-01-06 16:00","No"
"2018-01-06 16:10","No"
"2018-01-06 16:20","No"
"2018-01-06 16:30","No"
"2018-01-06 16:40","No"
"2018-01-06 16:50","No"
"2018-01-06 17:00","No"
"2018-01-06 17:10","No"
"2018-01-06 17:20","No"
"2018-01-06 17:30","No"
"2018-01-06 17:40","No"
"2018-01-06 17:50","No"
"2018-01-06 18:00","No"
"2018-01-06 18:10","No"
"2018-01-06 18:20","No"
"2018-01-06 18:30","No"
"2018-01-06 18:40","No"
"2018-01-06 18:50","No"
"2018-01-06 19:00","No"
"2018-01-06 19:10","No"
"2018-01-06 19:20","No"
"2018-01-06 19:30","No"
"2018-01-06 19:40","No"
"2018-01-06 19:50","No"
"2018-01-06 20:00","No"
"2018-01-06 20:10","No"
"2018-01-06 20:20","No"
"2018-01-06 20:30","No"
"2018-01-06 20:40","No"
"2018-01-06 20:50","No"
"2018-01-06 21:00","No"
"2018-01-06 21:10","No"
"2018-01-06 21:20","No"
"2018-01-06 21:30","No"
"2018-01-06 21:40","No"
"2018-01-06 21:50","No"
"2018-01-06 22:00","No"
"2018-01-06 22:10","No"
"2018-01-06 22:20","No"
"2018-01-06 22:30","No"
"2018-01-06 22:40","No"
"2018-01-06 22:50","No"
"2018-01-06 23:00","No"
"2018-01-06 23:10","No"
"2018-01-06 23:20","No"
"2018-01-06 23:30","No"
"2018-01-06 23:40","No"
"2018-01-06 23:50","No"
"2018-01-07 00:00","No"
"2018-01-07 00:10","No"
"2018-01-07 00:20","No"
"2018-01-07 00:30","No"
"2018-01-07 00:40","No"
"2018-01-07 00:50","No"
"2018-01-07 01:00","No"
"2018-01-07 01:10","No"
"2018-01-07 01:20","No"
"2018-01-07 01:30","No"
"2018-01-07 01:40","No"
"2018-01-07 01:50","No"
"2018-01-07 02:00","No"
"2018-01-07 02:10","No"
"2018-01-07 02:20","No"
"2018-01-07 02:30","No"
"2018-01-07 02:40","No"
"2018-01-07 02:50","No"
"2018-01-07 03:00","No"
"2018-01-07 03:10","No"
"2018-01-07 03:20","No"
"2018-01-07 03:30","No"
"2018-01-07 03:40","No"
"2018-01-07 03:50","No"
"2018-01-07 04:00","No"
"2018-01-07 04:10","Yes"
"2018-01-07 04:20","Yes"
"2018-01-07 04:30","No"
"2018-01-07 04:40","No"
"2018-01-07 04:50","No"
"2018-01-07 05:00","Yes"
"2018-01-07 05:10","Yes"
"2018-01-07 05:20","No"
"2018-01-07 05:30","Yes"
"2018-01-07 05:40","Yes"
"2018-01-07 05:50","Yes"
"2018-01-07 06:00","Yes"
"2018-01-07 06:10","Yes"
"2018-01-07 06:20","Yes"
"2018-01-07 06:30","Yes"
"2018-01-07 06:40","Yes"
"2018-01-07 06:50","Yes"
"2018-01-07 07:00","Yes"
"2018-01-07 07:10","Yes"
"2018-01-07 07:20","Yes"
"2018-01-07 07:30","Yes"
"2018-01-07 07:40","Yes"
"2018-01-07 07:50","Yes"
"2018-01-07 08:00","Yes"
"2018-01-07 08:10","Yes"
"2018-01-07 08:20","Yes"
"2018-01-07 08:30","Yes"
"2018-01-07 08:40","Yes"
"2018-01-07 08:50","Yes"
"2018-01-07 09:00","Yes"
