"Time EST","Precipitation Yes/No"
"2017-12-07 06:46","No"
"2017-12-07 06:59","No"
"2017-12-07 07:06","No"
"2017-12-07 07:18","No"
"2017-12-07 07:26","No"
"2017-12-07 07:38","No"
"2017-12-07 07:46","No"
"2017-12-07 07:58","No"
"2017-12-07 08:06","No"
"2017-12-07 08:18","No"
"2017-12-07 08:26","No"
"2017-12-07 08:38","No"
"2017-12-07 08:46","No"
"2017-12-07 08:58","No"
"2017-12-07 09:06","No"
"2017-12-07 09:18","No"
"2017-12-07 09:26","No"
"2017-12-07 09:37","No"
"2017-12-07 09:46","No"
"2017-12-07 09:59","No"
"2017-12-07 10:06","No"
"2017-12-07 10:18","No"
"2017-12-07 10:26","No"
"2017-12-07 10:38","No"
"2017-12-07 10:46","No"
"2017-12-07 10:59","No"
"2017-12-07 11:06","No"
"2017-12-07 11:18","No"
"2017-12-07 11:26","No"
"2017-12-07 11:37","No"
"2017-12-07 11:46","No"
"2017-12-07 11:59","No"
"2017-12-07 12:06","No"
"2017-12-07 12:18","No"
"2017-12-07 12:26","No"
"2017-12-07 12:38","No"
"2017-12-07 12:46","No"
"2017-12-07 12:58","No"
"2017-12-07 13:06","No"
"2017-12-07 13:18","No"
"2017-12-07 13:26","No"
"2017-12-07 13:37","No"
"2017-12-07 13:46","No"
"2017-12-07 13:58","No"
"2017-12-07 14:06","No"
"2017-12-07 14:18","No"
"2017-12-07 14:26","No"
"2017-12-07 14:38","No"
