"Time EST","Precipitation Yes/No"
"2018-01-06 10:42","No"
"2018-01-06 10:52","No"
"2018-01-06 11:02","No"
"2018-01-06 11:12","No"
"2018-01-06 11:22","No"
"2018-01-06 11:32","No"
"2018-01-06 11:42","No"
"2018-01-06 11:52","No"
"2018-01-06 12:02","No"
"2018-01-06 12:12","No"
"2018-01-06 12:22","No"
"2018-01-06 12:32","No"
"2018-01-06 12:42","No"
"2018-01-06 12:52","No"
"2018-01-06 13:02","No"
"2018-01-06 13:12","No"
"2018-01-06 13:22","No"
"2018-01-06 13:32","No"
"2018-01-06 13:42","No"
"2018-01-06 13:52","No"
"2018-01-06 14:02","No"
"2018-01-06 14:12","No"
"2018-01-06 14:22","No"
"2018-01-06 14:32","No"
"2018-01-06 14:42","No"
"2018-01-06 14:52","No"
"2018-01-06 15:02","No"
"2018-01-06 15:12","No"
"2018-01-06 15:22","No"
"2018-01-06 15:32","No"
"2018-01-06 15:42","No"
"2018-01-06 15:52","No"
"2018-01-06 16:02","No"
"2018-01-06 16:12","No"
"2018-01-06 16:22","No"
"2018-01-06 16:32","No"
"2018-01-06 16:42","No"
"2018-01-06 16:52","No"
"2018-01-06 17:02","No"
"2018-01-06 17:12","No"
"2018-01-06 17:22","No"
"2018-01-06 17:32","No"
"2018-01-06 17:42","No"
"2018-01-06 17:52","No"
"2018-01-06 18:02","No"
"2018-01-06 18:12","No"
"2018-01-06 18:22","No"
"2018-01-06 18:32","No"
"2018-01-06 18:42","No"
"2018-01-06 18:52","No"
"2018-01-06 19:02","No"
"2018-01-06 19:12","No"
"2018-01-06 19:22","No"
"2018-01-06 19:32","No"
"2018-01-06 19:42","No"
"2018-01-06 19:52","No"
"2018-01-06 20:02","No"
"2018-01-06 20:12","No"
"2018-01-06 20:22","No"
"2018-01-06 20:32","No"
"2018-01-06 20:42","No"
"2018-01-06 20:52","No"
"2018-01-06 21:02","No"
"2018-01-06 21:12","No"
"2018-01-06 21:22","No"
"2018-01-06 21:32","No"
"2018-01-06 21:42","No"
"2018-01-06 21:52","No"
"2018-01-06 22:02","No"
"2018-01-06 22:12","No"
"2018-01-06 22:22","No"
"2018-01-06 22:32","No"
"2018-01-06 22:42","No"
"2018-01-06 22:52","No"
"2018-01-06 23:02","No"
"2018-01-06 23:12","No"
"2018-01-06 23:22","No"
"2018-01-06 23:32","No"
"2018-01-06 23:42","No"
"2018-01-06 23:52","No"
"2018-01-07 00:02","No"
"2018-01-07 00:12","No"
"2018-01-07 00:22","No"
"2018-01-07 00:32","No"
"2018-01-07 00:42","No"
"2018-01-07 00:52","No"
"2018-01-07 01:02","No"
"2018-01-07 01:12","No"
"2018-01-07 01:22","No"
"2018-01-07 01:32","No"
"2018-01-07 01:42","No"
"2018-01-07 01:52","No"
"2018-01-07 02:02","No"
